OrderID,Date,Product,Category,Region,City,Units,UnitPrice,Amount
101767,2025-07-28,Kurta,Fashion,Sindh,Karachi,1,2607.0,2607.0
100986,2025-08-03,Cookware Set,Home,Islamabad,Islamabad,1,8800.0,8800.0
101765,2025-11-26,Lawn Suit,Fashion,Punjab,Faisalabad,2,4865.0,9730.0
100840,2025-07-02,Tea 950g,Grocery,Punjab,Lahore,2,1451.0,2902.0
102156,2025-06-12,Bluetooth Speaker,Electronics,Punjab,Multan,1,7004.0,7004.0
101595,2025-03-19,Wall Clock,Home,Sindh,Sukkur,3,1396.0,4188.0
100804,2025-09-26,Lawn Suit,Fashion,Sindh,Sukkur,3,4507.0,13521.0
101770,2025-12-17,Lawn Suit,Fashion,KPK,Peshawar,1,4435.0,4435.0
100594,2025-11-22,Jeans,Fashion,Punjab,Faisalabad,5,3141.0,15705.0
100652,2025-07-20,Bed Sheet Set,Home,Punjab,Rawalpindi,2,3635.0,7270.0
100721,2025-04-05,LED TV 43in,Electronics,Punjab,Faisalabad,6,66499.0,398994.0
101153,2025-09-08,Bluetooth Speaker,Electronics,KPK,Abbottabad,2,6525.0,13050.0
101135,2025-09-19,Kurta,Fashion,Balochistan,Quetta,1,2577.0,2577.0
101064,2025-05-09,Cooking Oil 5L,Grocery,Sindh,Sukkur,2,2786.0,5572.0
101940,2025-07-24,Bluetooth Speaker,Electronics,Punjab,Faisalabad,2,6705.0,13410.0
101168,2025-03-30,Lawn Suit,Fashion,Sindh,Karachi,4,4373.0,17492.0
101140,2025-09-01,Bed Sheet Set,Home,Sindh,Hyderabad,3,3702.0,11106.0
102185,2025-03-08,Jeans,Fashion,Balochistan,Gwadar,11,3340.0,36740.0
102030,2025-06-01,Cookware Set,Home,Islamabad,Islamabad,1,8089.0,8089.0
101229,2025-04-10,Electric Kettle,Home,Punjab,Lahore,3,3394.0,10182.0
101622,2025-10-19,Tea 950g,Grocery,Sindh,Hyderabad,6,1293.0,7758.0
101937,2025-04-24,Cookware Set,Home,KPK,Mardan,6,8761.0,52566.0
101318,2025-10-01,Electric Kettle,Home,KPK,Abbottabad,1,3169.0,3169.0
100447,2025-09-23,Tea 950g,Grocery,KPK,Abbottabad,4,1226.0,4904.0
100210,2025-09-13,Cooking Oil 5L,Grocery,Sindh,Karachi,1,2829.0,2829.0
100746,2025-03-16,Kurta,Fashion,Islamabad,Islamabad,1,2634.0,2634.0
100377,2025-10-03,Power Bank,Electronics,Punjab,Lahore,2,3520.0,7040.0
100801,2025-07-27,Electric Kettle,Home,Punjab,Rawalpindi,3,2699.0,8097.0
100939,2025-11-11,Tea 950g,Grocery,Punjab,Rawalpindi,4,1301.0,5204.0
102036,2025-11-26,Sneakers,Fashion,Punjab,Rawalpindi,1,5455.0,5455.0
101038,2025-07-15,Smartphone,Electronics,Balochistan,Quetta,1,45859.0,45859.0
101444,2025-09-22,Kurta,Fashion,Sindh,Sukkur,1,2520.0,2520.0
101352,2025-05-08,Power Bank,Electronics,Sindh,Hyderabad,1,3499.0,3499.0
100300,2025-06-21,Laptop,Electronics,Sindh,Sukkur,1,127807.0,127807.0
101333,2025-08-04,Basmati Rice 5kg,Grocery,Punjab,Rawalpindi,1,2150.0,2150.0
102563,2025-01-05,Cookware Set,Home,Sindh,Hyderabad,1,8177.0,8177.0
102066,2025-04-02,Smartphone,Electronics,Punjab,Multan,3,42580.0,127740.0
100488,2025-03-25,Kurta,Fashion,Punjab,Multan,1,2634.0,2634.0
100561,2025-05-04,Power Bank,Electronics,Sindh,Sukkur,3,3331.0,9993.0
100467,2025-11-17,Sneakers,Fashion,Islamabad,Islamabad,4,5846.0,23384.0
101436,2025-01-05,Sugar 10kg,Grocery,Sindh,Karachi,2,1471.0,2942.0
101917,2025-12-01,Sneakers,Fashion,Sindh,Hyderabad,4,5108.0,20432.0
100468,2025-04-28,LED TV 43in,Electronics,Punjab,Faisalabad,1,57658.0,57658.0
102369,2025-09-04,LED TV 43in,Electronics,Islamabad,Islamabad,2,69143.0,138286.0
101975,2025-01-22,Tea 950g,Grocery,Punjab,Lahore,2,1310.0,2620.0
102539,2025-02-13,Cookware Set,Home,Punjab,Rawalpindi,1,8355.0,8355.0
102475,2025-07-06,Power Bank,Electronics,Punjab,Multan,1,3443.0,3443.0
101433,2025-04-11,Bed Sheet Set,Home,Punjab,Multan,4,3768.0,15072.0
102002,2025-06-15,Bluetooth Speaker,Electronics,Islamabad,Islamabad,1,6782.0,6782.0
100984,2025-10-19,Tea 950g,Grocery,Sindh,Hyderabad,3,1373.0,4119.0
102459,2025-11-01,Lawn Suit,Fashion,Punjab,Lahore,3,4182.0,12546.0
101897,2025-11-29,Wheat Flour 20kg,Grocery,Punjab,Multan,4,2547.0,10188.0
101842,2025-01-20,Laptop,Electronics,Sindh,Hyderabad,4,118685.0,474740.0
101911,2025-10-10,Cooking Oil 5L,Grocery,Balochistan,Gwadar,1,2538.0,2538.0
102189,2025-12-13,Cooking Oil 5L,Grocery,Punjab,Lahore,2,2689.0,5378.0
100439,2025-01-06,Laptop,Electronics,Punjab,Lahore,2,116131.0,232262.0
100720,2025-07-05,Electric Kettle,Home,Sindh,Karachi,1,3277.0,3277.0
100021,2025-04-28,Jeans,Fashion,KPK,Mardan,2,3084.0,6168.0
100180,2025-12-27,Electric Kettle,Home,Islamabad,Islamabad,2,3137.0,6274.0
102066,2025-04-02,Smartphone,Electronics,Punjab,Multan,3,42580.0,127740.0
100757,2025-02-10,LED TV 43in,Electronics,Punjab,Faisalabad,2,64131.0,128262.0
101606,2025-03-12,Smartphone,Electronics,Punjab,Multan,4,46146.0,184584.0
101777,2025-05-19,Tea 950g,Grocery,Islamabad,Islamabad,3,1299.0,3897.0
101972,2025-04-07,Sugar 10kg,Grocery,Punjab,Rawalpindi,4,1359.0,5436.0
100891,2025-05-13,Tea 950g,Grocery,Balochistan,Quetta,2,1447.0,2894.0
100203,2025-05-16,Wall Clock,Home,Balochistan,Gwadar,3,1398.0,4194.0
101490,2025-03-28,Wall Clock,Home,Balochistan,Quetta,2,1489.0,2978.0
100626,2025-12-25,Sneakers,Fashion,KPK,Mardan,6,5966.0,35796.0
101048,2025-09-26,Lawn Suit,Fashion,Sindh,Karachi,1,4465.0,4465.0
102429,2025-03-12,Electric Kettle,Home,KPK,Abbottabad,6,2986.0,17916.0
101671,2025-05-13,Kurta,Fashion,Sindh,Karachi,3,2398.0,7194.0
100767,2025-01-04,Sneakers,Fashion,Sindh,Hyderabad,4,5906.0,23624.0
101057,2025-06-08,Kurta,Fashion,Sindh,Karachi,2,2443.0,4886.0
100487,2025-08-04,Sugar 10kg,Grocery,Punjab,Multan,4,1431.0,5724.0
100229,2025-10-18,Kurta,Fashion,Sindh,Sukkur,6,2725.0,16350.0
101882,2025-04-25,LED TV 43in,Electronics,Punjab,Faisalabad,5,67974.0,339870.0
101193,2025-03-18,Cooking Oil 5L,Grocery,Sindh,Hyderabad,3,2829.0,8487.0
102171,2025-08-15,Bed Sheet Set,Home,Sindh,Hyderabad,4,3778.0,15112.0
101370,2025-12-26,Cooking Oil 5L,Grocery,Punjab,Faisalabad,6,2872.0,17232.0
102349,2025-08-20,Bluetooth Speaker,Electronics,Islamabad,Islamabad,3,7164.0,21492.0
100286,2025-02-25,Sneakers,Fashion,Sindh,Sukkur,3,5604.0,16812.0
100847,2025-12-21,Tea 950g,Grocery,Punjab,Rawalpindi,1,1307.0,1307.0
100674,2025-08-18,Cooking Oil 5L,Grocery,KPK,Mardan,2,2824.0,5648.0
100936,2025-06-29,Tea 950g,Grocery,Sindh,Karachi,4,1397.0,5588.0
101575,2025-10-08,Kurta,Fashion,Punjab,Rawalpindi,3,2462.0,7386.0
101420,2025-04-05,Electric Kettle,Home,Sindh,Karachi,7,3141.0,21987.0
100669,2025-04-28,Cookware Set,Home,Balochistan,Quetta,2,8804.0,17608.0
101062,2025-10-25,Jeans,Fashion,Sindh,Hyderabad,5,3102.0,15510.0
100431,2025-03-05,Laptop,Electronics,Sindh,Sukkur,2,124687.0,249374.0
101292,2025-04-12,Cookware Set,Home,Sindh,Sukkur,5,8153.0,40765.0
102544,2025-11-11,Sneakers,Fashion,KPK,Peshawar,2,5551.0,11102.0
102557,2025-06-05,Sugar 10kg,Grocery,Punjab,Multan,1,1392.0,1392.0
100344,2025-05-15,Basmati Rice 5kg,Grocery,Sindh,Sukkur,2,2236.0,4472.0
100620,2025-05-10,Wheat Flour 20kg,Grocery,Sindh,Karachi,2,2467.0,4934.0
101095,2025-07-11,Sugar 10kg,Grocery,Punjab,Faisalabad,1,1387.0,1387.0
102304,2025-02-11,Tea 950g,Grocery,Punjab,Lahore,6,1345.0,8070.0
101476,2025-02-24,LED TV 43in,Electronics,Sindh,Sukkur,3,63677.0,191031.0
101395,2025-02-09,Cooking Oil 5L,Grocery,Sindh,Karachi,4,2794.0,11176.0
100178,2025-05-24,Sneakers,Fashion,Islamabad,Islamabad,1,5335.0,5335.0
100070,2025-01-21,Kurta,Fashion,Punjab,Faisalabad,1,2464.0,2464.0
101957,2025-02-22,Sugar 10kg,Grocery,Sindh,Karachi,1,1407.0,1407.0
101422,2025-10-21,Smartphone,Electronics,Punjab,Multan,1,42425.0,42425.0
100130,2025-02-15,Electric Kettle,Home,Punjab,Faisalabad,3,3294.0,9882.0
102088,2025-09-25,Tea 950g,Grocery,Sindh,Hyderabad,1,1277.0,1277.0
100802,2025-11-12,Cookware Set,Home,Balochistan,Gwadar,1,8497.0,8497.0
100291,2025-01-25,Wall Clock,Home,Punjab,Multan,1,1616.0,1616.0
101394,2025-06-28,Cooking Oil 5L,Grocery,Punjab,Faisalabad,3,2979.0,8937.0
100127,2025-03-06,Bluetooth Speaker,Electronics,Punjab,Lahore,2,6298.0,12596.0
100284,2025-01-16,Basmati Rice 5kg,Grocery,Punjab,Rawalpindi,1,2065.0,2065.0
101011,2025-11-28,Cookware Set,Home,Islamabad,Islamabad,4,8420.0,33680.0
100623,2025-04-11,Sneakers,Fashion,Punjab,Lahore,4,5330.0,21320.0
100470,2025-10-27,Sneakers,Fashion,Punjab,Multan,2,5333.0,10666.0
100688,2025-01-03,Jeans,Fashion,Punjab,Lahore,1,3257.0,3257.0
101946,2025-06-17,Cookware Set,Home,Punjab,Multan,3,8841.0,26523.0
101695,2025-07-18,Lawn Suit,Fashion,Punjab,Faisalabad,1,4788.0,4788.0
100125,2025-05-17,Electric Kettle,Home,KPK,Peshawar,2,3262.0,6524.0
101128,2025-10-16,Bed Sheet Set,Home,Punjab,Rawalpindi,2,3974.0,7948.0
102431,2025-03-27,Lawn Suit,Fashion,KPK,Peshawar,4,4544.0,18176.0
101234,2025-09-15,Basmati Rice 5kg,Grocery,Punjab,Multan,1,2327.0,2327.0
100610,2025-08-27,Smartphone,Electronics,Sindh,Karachi,1,46970.0,46970.0
100458,2025-02-19,Jeans,Fashion,Sindh,Hyderabad,2,3299.0,6598.0
102054,2025-12-05,Lawn Suit,Fashion,Islamabad,Islamabad,5,4253.0,21265.0
101022,2025-02-07,Jeans,Fashion,Punjab,Faisalabad,4,3159.0,12636.0
102449,2025-11-13,Jeans,Fashion,Islamabad,Islamabad,2,3216.0,6432.0
100462,2025-02-10,Cookware Set,Home,Punjab,Rawalpindi,2,8887.0,17774.0
100549,2025-06-15,Tea 950g,Grocery,Punjab,Multan,1,1254.0,1254.0
100504,2025-03-28,Sugar 10kg,Grocery,Sindh,Karachi,2,1368.0,2736.0
100308,2025-08-03,Cookware Set,Home,Punjab,Faisalabad,4,8315.0,33260.0
101616,2025-11-19,Jeans,Fashion,Sindh,Sukkur,4,3318.0,13272.0
100363,2025-07-29,Wheat Flour 20kg,Grocery,Punjab,Rawalpindi,2,2549.0,5098.0
100579,2025-11-08,Jeans,Fashion,Punjab,Faisalabad,1,3433.0,3433.0
102301,2025-01-28,Cooking Oil 5L,Grocery,Punjab,Rawalpindi,5,2815.0,
100681,2025-10-08,Wheat Flour 20kg,Grocery,Islamabad,Islamabad,1,2666.0,2666.0
100108,2025-04-21,Bluetooth Speaker,Electronics,Sindh,Sukkur,3,6566.0,19698.0
100507,2025-12-08,Sugar 10kg,Grocery,KPK,Mardan,4,1494.0,5976.0
101905,2025-04-25,Wall Clock,Home,Sindh,Karachi,7,1617.0,11319.0
101113,2025-07-02,Basmati Rice 5kg,Grocery,Sindh,Sukkur,2,2147.0,4294.0
101171,2025-01-26,Bluetooth Speaker,Electronics,Punjab,Lahore,1,5995.0,5995.0
100810,2025-10-19,Lawn Suit,Fashion,Punjab,Multan,4,4488.0,17952.0
100780,2025-01-26,Electric Kettle,Home,Punjab,Multan,2,3239.0,6478.0
102128,2025-04-12,Bluetooth Speaker,Electronics,Sindh,Hyderabad,2,6219.0,12438.0
102588,2025-10-23,Tea 950g,Grocery,Sindh,Sukkur,3,1368.0,4104.0
101443,2025-05-07,Electric Kettle,Home,Punjab,Lahore,4,3367.0,13468.0
101227,2025-12-11,Power Bank,Electronics,Sindh,Sukkur,2,3576.0,7152.0
101132,2025-01-20,Bed Sheet Set,Home,Punjab,Lahore,1,3680.0,3680.0
100188,2025-04-21,Jeans,Fashion,Islamabad,Islamabad,3,3315.0,9945.0
100769,2025-01-18,Kurta,Fashion,Sindh,Hyderabad,2,2502.0,5004.0
101672,2025-12-01,Electric Kettle,Home,Islamabad,Islamabad,5,3225.0,16125.0
100532,2025-09-15,Basmati Rice 5kg,Grocery,KPK,Mardan,2,2119.0,4238.0
102112,2025-02-06,LED TV 43in,Electronics,Punjab,Lahore,1,56756.0,56756.0
101368,2025-03-07,Laptop,Electronics,Sindh,Sukkur,2,126759.0,253518.0
101691,2025-03-25,Cookware Set,Home,Balochistan,Gwadar,3,8323.0,24969.0
100890,2025-06-04,Kurta,Fashion,Punjab,Faisalabad,6,2437.0,14622.0
101583,2025-12-17,Kurta,Fashion,Punjab,Faisalabad,5,2470.0,12350.0
100864,2025-09-20,LED TV 43in,Electronics,Islamabad,Islamabad,2,68098.0,136196.0
100280,2025-09-24,Kurta,Fashion,Islamabad,Islamabad,2,2333.0,4666.0
101146,2025-05-30,Smartphone,Electronics,Islamabad,Islamabad,2,42708.0,85416.0
101896,2025-02-27,LED TV 43in,Electronics,Sindh,Karachi,1,61152.0,61152.0
101736,2025-09-12,LED TV 43in,Electronics,Sindh,Karachi,3,63880.0,191640.0
100947,2025-04-28,Sugar 10kg,Grocery,Sindh,Hyderabad,1,1432.0,1432.0
101590,2025-03-26,Lawn Suit,Fashion,Sindh,Karachi,3,4452.0,13356.0
102197,2025-11-19,Bluetooth Speaker,Electronics,KPK,Mardan,2,6328.0,12656.0
100485,2025-04-28,Cookware Set,Home,Balochistan,Quetta,5,7985.0,39925.0
101610,2025-08-14,Smartphone,Electronics,Punjab,Multan,2,44780.0,89560.0
101287,2025-06-28,Wall Clock,Home,Sindh,Sukkur,1,1360.0,1360.0
100353,2025-01-02,Basmati Rice 5kg,Grocery,Punjab,Faisalabad,2,2326.0,4652.0
101982,2025-03-15,Electric Kettle,Home,Sindh,Karachi,10,3332.0,33320.0
100731,2025-04-03,LED TV 43in,Electronics,Sindh,Karachi,4,63720.0,254880.0
100421,2025-03-04,Cooking Oil 5L,Grocery,Punjab,Lahore,6,2850.0,17100.0
100702,2025-05-12,Sugar 10kg,Grocery,Sindh,Karachi,1,1371.0,1371.0
101516,2025-06-01,Basmati Rice 5kg,Grocery,Islamabad,Islamabad,2,2226.0,4452.0
102056,2025-06-14,Basmati Rice 5kg,Grocery,Sindh,Karachi,2,2242.0,4484.0
102209,2025-01-01,Wall Clock,Home,Punjab,Faisalabad,4,1542.0,6168.0
102214,2025-03-06,Kurta,Fashion,Punjab,Lahore,2,2655.0,5310.0
102179,2025-01-13,Basmati Rice 5kg,Grocery,Balochistan,Gwadar,2,2186.0,
101047,2025-07-21,Kurta,Fashion,Islamabad,Islamabad,1,2542.0,2542.0
102289,2025-01-23,Laptop,Electronics,Islamabad,Islamabad,5,116965.0,584825.0
101530,2025-01-27,Bluetooth Speaker,Electronics,KPK,Abbottabad,5,6211.0,31055.0
101428,2025-12-19,Jeans,Fashion,Punjab,Rawalpindi,1,3167.0,3167.0
100361,2025-12-05,Sugar 10kg,Grocery,Sindh,Sukkur,2,1362.0,2724.0
101996,2025-11-23,Laptop,Electronics,KPK,Abbottabad,2,124754.0,249508.0
100649,2025-05-25,LED TV 43in,Electronics,Sindh,Hyderabad,1,61172.0,61172.0
101141,2025-07-19,Laptop,Electronics,Punjab,Rawalpindi,3,121515.0,364545.0
100452,2025-08-09,Wall Clock,Home,KPK,Abbottabad,4,1572.0,6288.0
102310,2025-10-05,Lawn Suit,Fashion,Sindh,Sukkur,2,4955.0,9910.0
101874,2025-05-16,Cookware Set,Home,KPK,Peshawar,2,9139.0,18278.0
100224,2025-07-07,Basmati Rice 5kg,Grocery,Islamabad,Islamabad,2,2116.0,4232.0
102470,2025-04-25,Power Bank,Electronics,Balochistan,Quetta,7,3547.0,24829.0
101888,2025-08-11,Smartphone,Electronics,Punjab,Lahore,1,42972.0,42972.0
100185,2025-06-13,Power Bank,Electronics,Punjab,Rawalpindi,1,3312.0,3312.0
101601,2025-07-09,Smartphone,Electronics,Sindh,Karachi,1,46787.0,46787.0
101788,2025-09-15,Power Bank,Electronics,Punjab,Lahore,4,3626.0,14504.0
101005,2025-10-26,Cooking Oil 5L,Grocery,Islamabad,Islamabad,3,2886.0,8658.0
100160,2025-05-26,Smartphone,Electronics,KPK,Peshawar,2,46570.0,93140.0
100877,2025-12-23,Kurta,Fashion,Punjab,Multan,1,2501.0,2501.0
101430,2025-08-11,Sneakers,Fashion,Sindh,Sukkur,1,5497.0,5497.0
101361,2025-11-22,Tea 950g,Grocery,Punjab,Multan,2,1392.0,2784.0
100992,2025-03-10,Cookware Set,Home,Punjab,Rawalpindi,2,8560.0,17120.0
100263,2025-12-04,Smartphone,Electronics,KPK,Abbottabad,2,46393.0,92786.0
100368,2025-08-23,Cooking Oil 5L,Grocery,Punjab,Rawalpindi,2,2823.0,5646.0
101609,2025-06-20,Jeans,Fashion,Sindh,Hyderabad,2,3364.0,6728.0
102333,2025-01-27,Bed Sheet Set,Home,Sindh,Sukkur,1,3205.0,3205.0
101187,2025-07-25,Smartphone,Electronics,Sindh,Karachi,1,45742.0,45742.0
101760,2025-12-25,Lawn Suit,Fashion,Punjab,Lahore,3,4456.0,13368.0
100892,2025-04-03,Basmati Rice 5kg,Grocery,Sindh,Karachi,5,2173.0,10865.0
101633,2025-06-11,Power Bank,Electronics,Punjab,Faisalabad,3,3526.0,10578.0
101634,2025-05-26,Electric Kettle,Home,Sindh,Karachi,2,2897.0,5794.0
100333,2025-07-28,Jeans,Fashion,Sindh,Sukkur,1,3171.0,3171.0
101298,2025-12-31,Cookware Set,Home,Punjab,Multan,4,8142.0,32568.0
102414,2025-09-11,Kurta,Fashion,Punjab,Rawalpindi,3,2467.0,7401.0
100788,2025-08-22,Laptop,Electronics,Sindh,Karachi,3,115847.0,347541.0
102253,2025-12-24,Smartphone,Electronics,Punjab,Faisalabad,3,44719.0,134157.0
102236,2025-02-05,Kurta,Fashion,Punjab,Lahore,3,2628.0,7884.0
100854,2025-08-27,Basmati Rice 5kg,Grocery,Sindh,Karachi,2,2041.0,4082.0
101926,2025-10-10,Cooking Oil 5L,Grocery,Punjab,Multan,1,2909.0,2909.0
100380,2025-07-31,Power Bank,Electronics,KPK,Peshawar,3,3930.0,11790.0
101545,2025-02-16,Electric Kettle,Home,Punjab,Rawalpindi,1,3387.0,3387.0
102401,2025-08-09,LED TV 43in,Electronics,Punjab,Faisalabad,3,66066.0,198198.0
101593,2025-10-10,LED TV 43in,Electronics,Sindh,Karachi,4,63829.0,255316.0
102216,2025-03-05,Electric Kettle,Home,Sindh,Sukkur,5,3130.0,15650.0
102483,2025-09-18,Basmati Rice 5kg,Grocery,Punjab,Faisalabad,1,2143.0,2143.0
100858,2025-05-11,Laptop,Electronics,Islamabad,Islamabad,2,127830.0,255660.0
102144,2025-10-29,Kurta,Fashion,Punjab,Lahore,3,2322.0,6966.0
101224,2025-04-02,Jeans,Fashion,Sindh,Hyderabad,4,3148.0,12592.0
101761,2025-06-16,Wall Clock,Home,Punjab,Faisalabad,4,1601.0,6404.0
101363,2025-09-06,Tea 950g,Grocery,Punjab,Multan,1,1348.0,1348.0
101901,2025-06-22,Tea 950g,Grocery,Punjab,Faisalabad,3,1312.0,3936.0
101684,2025-11-04,Jeans,Fashion,Punjab,Lahore,4,3399.0,13596.0
102014,2025-10-25,Wall Clock,Home,Sindh,Sukkur,1,1522.0,1522.0
102580,2025-11-13,Sugar 10kg,Grocery,Punjab,Faisalabad,3,1487.0,4461.0
100943,2025-11-27,Smartphone,Electronics,Punjab,Multan,1,43879.0,43879.0
100578,2025-05-21,LED TV 43in,Electronics,Islamabad,Islamabad,4,65307.0,261228.0
101587,2025-11-25,Electric Kettle,Home,Punjab,Faisalabad,3,3095.0,9285.0
100207,2025-05-23,Cookware Set,Home,Punjab,Faisalabad,1,8235.0,8235.0
102064,2025-12-14,Cooking Oil 5L,Grocery,Punjab,Lahore,3,3110.0,9330.0
101401,2025-12-28,Lawn Suit,Fashion,Punjab,Rawalpindi,1,4349.0,4349.0
102532,2025-01-08,Tea 950g,Grocery,Punjab,Lahore,1,1291.0,1291.0
100899,2025-11-05,Jeans,Fashion,Punjab,Lahore,1,3316.0,3316.0
102031,2025-10-31,Bed Sheet Set,Home,Sindh,Hyderabad,1,3532.0,3532.0
100143,2025-09-04,Bed Sheet Set,Home,Punjab,Faisalabad,2,3399.0,
100748,2025-09-30,Smartphone,Electronics,Sindh,Hyderabad,2,45872.0,91744.0
100556,2025-05-29,Bed Sheet Set,Home,Punjab,Multan,2,3682.0,7364.0
100824,2025-02-22,Wall Clock,Home,Punjab,Lahore,6,1502.0,9012.0
100897,2025-12-29,Smartphone,Electronics,Punjab,Faisalabad,1,48625.0,48625.0
102123,2025-11-26,Sneakers,Fashion,Punjab,Faisalabad,6,5489.0,32934.0
101364,2025-04-10,Laptop,Electronics,Punjab,Lahore,6,123888.0,743328.0
100430,2025-01-25,Bed Sheet Set,Home,Punjab,Rawalpindi,1,3585.0,3585.0
101513,2025-02-18,Laptop,Electronics,Punjab,Rawalpindi,2,114430.0,228860.0
100493,2025-10-11,Kurta,Fashion,Sindh,Sukkur,2,2701.0,5402.0
101448,2025-07-31,Lawn Suit,Fashion,KPK,Peshawar,1,4274.0,4274.0
100819,2025-08-15,Bluetooth Speaker,Electronics,Punjab,Faisalabad,2,6443.0,12886.0
101690,2025-04-21,Laptop,Electronics,Islamabad,Islamabad,1,124705.0,124705.0
101205,2025-02-19,Smartphone,Electronics,KPK,Peshawar,2,42315.0,84630.0
100249,2025-12-19,Bed Sheet Set,Home,Islamabad,Islamabad,3,3818.0,11454.0
101338,2025-07-13,Electric Kettle,Home,Sindh,Karachi,2,3358.0,6716.0
102057,2025-11-26,Basmati Rice 5kg,Grocery,Sindh,Sukkur,3,1962.0,5886.0
102234,2025-07-01,Wall Clock,Home,Islamabad,Islamabad,3,1505.0,4515.0
102270,2025-08-16,Bluetooth Speaker,Electronics,Punjab,Rawalpindi,3,6478.0,19434.0
102352,2025-02-15,Tea 950g,Grocery,Sindh,Sukkur,3,1380.0,4140.0
102593,2025-09-18,Sugar 10kg,Grocery,KPK,Mardan,3,1479.0,4437.0
101475,2025-04-18,Cookware Set,Home,Sindh,Karachi,4,8047.0,32188.0
102416,2025-03-02,Basmati Rice 5kg,Grocery,KPK,Abbottabad,6,2353.0,14118.0
102403,2025-03-13,Power Bank,Electronics,Sindh,Hyderabad,6,3465.0,20790.0
100928,2025-02-05,Bed Sheet Set,Home,Punjab,Faisalabad,3,3831.0,11493.0
100631,2025-08-22,Sneakers,Fashion,Islamabad,Islamabad,1,5210.0,5210.0
101067,2025-10-06,Lawn Suit,Fashion,Sindh,Karachi,2,4497.0,8994.0
101863,2025-06-17,Electric Kettle,Home,Punjab,Multan,1,3228.0,3228.0
101995,2025-04-26,Wall Clock,Home,Sindh,Karachi,5,1440.0,7200.0
100765,2025-02-16,Wheat Flour 20kg,Grocery,Punjab,Lahore,5,2574.0,12870.0
101380,2025-10-18,Cookware Set,Home,Balochistan,Gwadar,2,8859.0,17718.0
102293,2025-12-05,Sneakers,Fashion,Sindh,Karachi,1,5304.0,5304.0
101537,2025-10-08,Electric Kettle,Home,Sindh,Sukkur,2,3460.0,
100146,2025-11-30,Electric Kettle,Home,Punjab,Faisalabad,7,3436.0,24052.0
101036,2025-04-28,Cookware Set,Home,Punjab,Rawalpindi,4,7928.0,31712.0
101512,2025-09-27,Wheat Flour 20kg,Grocery,Punjab,Lahore,3,2699.0,8097.0
101522,2025-07-09,Laptop,Electronics,Punjab,Rawalpindi,1,124179.0,124179.0
101832,2025-11-27,Electric Kettle,Home,Sindh,Hyderabad,2,3073.0,6146.0
101178,2025-01-29,Wheat Flour 20kg,Grocery,Sindh,Karachi,4,2550.0,10200.0
101596,2025-04-20,Cookware Set,Home,Punjab,Lahore,7,8574.0,60018.0
102456,2025-08-26,Jeans,Fashion,Islamabad,Islamabad,1,3078.0,3078.0
102508,2025-05-13,Kurta,Fashion,Sindh,Karachi,1,2479.0,2479.0
100553,2025-09-19,Cooking Oil 5L,Grocery,Punjab,Lahore,4,2988.0,11952.0
102021,2025-08-28,Wheat Flour 20kg,Grocery,Sindh,Hyderabad,2,2748.0,5496.0
102366,2025-03-20,Bluetooth Speaker,Electronics,Sindh,Karachi,7,6699.0,46893.0
100264,2025-10-06,Sneakers,Fashion,Punjab,Multan,4,4698.0,18792.0
100321,2025-03-27,Bed Sheet Set,Home,KPK,Mardan,6,3957.0,23742.0
100111,2025-05-06,LED TV 43in,Electronics,Punjab,Rawalpindi,1,68236.0,68236.0
100588,2025-01-06,Laptop,Electronics,Islamabad,Islamabad,2,119279.0,
101084,2025-08-02,Electric Kettle,Home,Sindh,Hyderabad,1,3110.0,3110.0
101854,2025-04-17,Kurta,Fashion,Punjab,Multan,3,2652.0,7956.0
101296,2025-03-27,Smartphone,Electronics,Balochistan,Quetta,3,42918.0,128754.0
101626,2025-02-15,Cookware Set,Home,KPK,Peshawar,1,8317.0,8317.0
100454,2025-02-27,Laptop,Electronics,KPK,Abbottabad,1,119766.0,119766.0
100592,2025-12-15,Bluetooth Speaker,Electronics,Punjab,Lahore,2,6224.0,12448.0
100136,2025-08-19,Bed Sheet Set,Home,Punjab,Multan,2,3602.0,7204.0
102225,2025-03-28,Bed Sheet Set,Home,Punjab,Rawalpindi,2,4123.0,8246.0
100653,2025-06-28,Sneakers,Fashion,Punjab,Lahore,1,5401.0,5401.0
100338,2025-12-11,Basmati Rice 5kg,Grocery,Punjab,Multan,2,2313.0,4626.0
101411,2025-12-26,LED TV 43in,Electronics,Punjab,Multan,4,66690.0,266760.0
101162,2025-06-16,Cooking Oil 5L,Grocery,KPK,Peshawar,2,2900.0,5800.0
100946,2025-10-20,Wall Clock,Home,Punjab,Lahore,3,1357.0,4071.0
102276,2025-10-23,Electric Kettle,Home,Punjab,Rawalpindi,2,3204.0,6408.0
101235,2025-06-13,Wall Clock,Home,Punjab,Rawalpindi,5,1480.0,7400.0
101680,2025-05-16,Lawn Suit,Fashion,Punjab,Multan,2,4566.0,9132.0
100541,2025-04-10,Lawn Suit,Fashion,Sindh,Sukkur,1,4590.0,4590.0
100506,2025-09-02,Smartphone,Electronics,Punjab,Lahore,6,47761.0,286566.0
100930,2025-03-30,Wheat Flour 20kg,Grocery,Punjab,Multan,1,2521.0,2521.0
100440,2025-09-18,Bluetooth Speaker,Electronics,Sindh,Sukkur,1,6846.0,6846.0
101495,2025-10-15,Power Bank,Electronics,Sindh,Hyderabad,1,3362.0,3362.0
