TransactionID,CustomerID,Date,Amount
903154,5172,2025-10-07,5041.0
903361,5192,2025-05-06,3708.0
903927,5246,2025-09-29,3229.0
904366,5359,2025-05-22,2985.0
905050,5559,2024-10-12,1865.0
901038,5038,2025-09-24,17238.0
902410,5100,2025-04-18,3755.0
902842,5142,2025-06-14,4907.0
904306,5342,2025-02-04,3877.0
903580,5212,2025-10-04,7469.0
902601,5118,2025-10-29,5958.0
902253,5085,2025-11-30,7144.0
902020,5073,2025-11-06,11324.0
901232,5046,2025-07-13,13292.0
904824,5470,2024-10-27,1800.0
901120,5042,2025-11-17,12869.0
902148,5079,2025-11-05,14340.0
903042,5163,2025-01-31,5187.0
900899,5033,2025-11-13,19743.0
902492,5107,2025-05-04,5452.0
904439,5378,2025-03-02,1587.0
900233,5009,2025-10-07,17466.0
904299,5340,2025-07-01,3433.0
903710,5222,2025-06-06,3250.0
904342,5352,2025-08-14,3769.0
901278,5047,2025-11-19,14478.0
900839,5031,2025-08-02,9284.0
901826,5065,2025-04-05,12265.0
904017,5270,2024-12-28,2881.0
903350,5191,2025-05-17,7252.0
905079,5571,2025-06-08,1030.0
902360,5095,2025-09-19,7378.0
900304,5011,2025-02-14,13389.0
902216,5082,2025-03-22,3302.0
904029,5273,2025-09-28,1693.0
901863,5066,2025-07-12,19658.0
900289,5010,2025-07-25,15100.0
902368,5096,2025-12-17,4466.0
901219,5045,2025-03-21,15962.0
904108,5292,2025-09-07,3378.0
903427,5198,2025-03-23,6327.0
900256,5010,2025-04-13,8088.0
904392,5366,2025-05-22,2207.0
902209,5082,2025-09-14,5346.0
900821,5030,2025-04-10,18232.0
901200,5044,2025-09-25,15209.0
902308,5090,2025-06-29,4401.0
902280,5087,2025-10-11,3997.0
903130,5169,2025-01-12,7067.0
904896,5493,2024-11-17,2642.0
903606,5214,2025-11-26,6848.0
902480,5106,2025-08-13,5984.0
900491,5018,2025-11-21,19430.0
901405,5051,2025-06-29,14775.0
903717,5223,2025-08-14,3035.0
903451,5200,2025-08-30,5098.0
902122,5078,2025-04-05,16646.0
902768,5136,2025-07-30,7231.0
900087,5003,2025-08-24,8053.0
903459,5201,2025-06-01,6513.0
904084,5286,2025-08-27,2159.0
905133,5592,2025-03-30,1765.0
902429,5102,2025-07-14,6174.0
901919,5068,2025-02-22,9870.0
903316,5188,2025-09-11,3981.0
900038,5001,2025-07-20,15129.0
901395,5050,2025-11-12,13921.0
904700,5438,2025-02-22,2078.0
900894,5033,2025-10-24,18762.0
902865,5144,2025-03-04,3492.0
901624,5058,2025-12-02,8250.0
901286,5048,2025-09-19,15867.0
902107,5077,2025-08-20,15366.0
902494,5107,2025-03-13,3145.0
903770,5229,2025-09-15,3778.0
902511,5109,2025-07-14,7235.0
904914,5502,2025-02-09,2805.0
901483,5053,2025-08-26,8678.0
902365,5096,2025-07-10,6311.0
901333,5049,2025-04-14,13192.0
903628,5215,2025-09-06,4427.0
902879,5146,2025-05-31,3988.0
902023,5074,2025-02-22,17090.0
902005,5072,2025-04-05,19129.0
902803,5139,2025-03-19,7183.0
903082,5165,2025-05-27,7943.0
902590,5117,2025-10-30,6559.0
904594,5415,2025-08-13,2469.0
900822,5030,2025-08-04,19224.0
903988,5262,2025-04-10,3843.0
900603,5022,2025-03-22,9693.0
901410,5051,2025-07-02,11176.0
900738,5027,2025-08-24,17010.0
903428,5198,2025-10-16,5302.0
902986,5156,2024-12-12,3307.0
900726,5026,2025-01-14,19943.0
900407,5015,2025-05-18,12463.0
902004,5072,2025-09-18,17732.0
904714,5441,2025-02-02,2054.0
902876,5145,2025-11-13,4262.0
903880,5238,2025-08-06,5471.0
904296,5339,2024-12-29,2954.0
902338,5092,2025-08-16,6546.0
903941,5250,2024-11-29,1693.0
903208,5178,2025-02-19,7104.0
904606,5417,2025-01-25,2689.0
904300,5340,2025-06-30,3149.0
905078,5571,2024-09-10,2140.0
904487,5390,2025-01-18,3175.0
900227,5009,2025-09-19,17324.0
904965,5520,2025-02-09,2185.0
903217,5179,2025-03-19,4031.0
901293,5048,2025-07-17,11593.0
901296,5048,2025-09-24,14669.0
903888,5239,2025-07-28,7070.0
904677,5433,2025-04-25,2397.0
902264,5086,2025-07-17,4263.0
900435,5015,2025-02-19,13750.0
900383,5014,2025-09-12,12251.0
900629,5023,2025-02-07,12861.0
901840,5065,2025-04-30,14487.0
901189,5043,2025-07-05,9260.0
904335,5350,2025-05-13,1768.0
901530,5055,2025-10-19,19026.0
905004,5540,2025-02-05,2257.0
902862,5144,2025-11-06,4589.0
904386,5364,2025-08-17,1989.0
901492,5053,2025-04-21,14057.0
902777,5137,2025-04-02,7760.0
900326,5012,2025-05-17,9215.0
904586,5413,2025-05-22,2505.0
900748,5027,2025-08-06,16532.0
903899,5240,2025-01-12,3610.0
904032,5274,2025-09-25,2861.0
904880,5484,2024-10-07,2172.0
901126,5042,2025-07-05,15739.0
904393,5366,2025-04-28,2303.0
903998,5266,2025-10-06,2737.0
903170,5174,2025-08-30,7973.0
904203,5318,2025-10-20,2202.0
905031,5551,2024-08-07,2151.0
904398,5368,2025-03-12,1998.0
903182,5175,2025-01-10,5998.0
903753,5227,2025-05-28,6130.0
900637,5023,2025-11-15,8927.0
901162,5043,2025-06-02,10888.0
903965,5257,2024-11-25,2193.0
900744,5027,2025-03-06,19347.0
903871,5238,2025-02-17,6843.0
904996,5535,2025-04-01,2607.0
904574,5411,2025-08-14,3357.0
904221,5322,2025-10-21,3193.0
903457,5201,2025-02-23,7180.0
900078,5003,2025-06-04,16465.0
903310,5187,2025-04-15,5520.0
901055,5039,2025-02-03,9773.0
900073,5003,2025-06-26,19455.0
905106,5580,2024-06-03,1641.0
901902,5067,2025-09-24,11541.0
904277,5334,2025-01-31,1810.0
902681,5127,2025-07-23,3068.0
904470,5385,2025-06-13,3434.0
902411,5100,2025-02-05,3033.0
902385,5098,2025-10-27,6670.0
903341,5191,2025-04-23,4573.0
900842,5031,2025-01-31,17919.0
901350,5049,2025-03-18,10951.0
902612,5120,2025-11-11,4349.0
904038,5275,2025-06-12,1518.0
903564,5210,2025-09-14,3811.0
901052,5039,2025-08-31,11683.0
904013,5269,2024-12-06,2591.0
901088,5041,2025-10-21,12265.0
902458,5104,2025-08-22,7568.0
904861,5478,2025-02-19,1677.0
900697,5025,2025-09-06,15931.0
904578,5411,2025-01-13,3491.0
902732,5133,2025-12-07,3056.0
903084,5166,2025-06-21,4135.0
903885,5239,2025-09-14,7618.0
902455,5104,2025-07-29,4492.0
901498,5054,2025-11-01,17299.0
905143,5596,2024-11-01,1917.0
903991,5263,2024-12-15,1570.0
905066,5565,2024-07-26,1757.0
904762,5453,2025-07-28,3720.0
903615,5214,2025-02-11,4518.0
900388,5014,2025-07-26,19540.0
900582,5021,2025-12-13,13564.0
901549,5055,2025-04-13,11193.0
903878,5238,2025-04-06,3114.0
902754,5135,2025-05-30,5118.0
901234,5046,2025-03-07,11489.0
902135,5079,2025-06-20,15607.0
901264,5047,2025-03-11,16703.0
903508,5205,2025-06-25,4603.0
903238,5181,2025-08-20,4362.0
900619,5023,2025-01-30,11897.0
902353,5094,2025-04-05,5559.0
901012,5037,2025-07-27,15730.0
904405,5370,2025-03-05,1682.0
900567,5021,2025-11-28,10453.0
901175,5043,2025-02-26,14655.0
904720,5443,2024-12-18,3264.0
905118,5587,2024-05-12,2921.0
905019,5547,2024-08-27,2102.0
904733,5446,2025-03-19,3428.0
902819,5141,2025-10-19,4511.0
902912,5149,2025-01-10,7274.0
903574,5211,2025-06-20,6235.0
902847,5143,2025-02-05,6948.0
900461,5017,2025-08-27,15800.0
904097,5289,2025-07-05,3319.0
902952,5152,2025-05-12,5876.0
900470,5017,2025-12-18,19461.0
901598,5057,2025-02-07,13765.0
903359,5192,2025-02-16,6025.0
900752,5027,2025-10-24,10207.0
901083,5041,2025-06-23,11964.0
901047,5039,2025-07-22,11446.0
902734,5133,2025-08-16,6163.0
903220,5180,2025-02-16,7401.0
900955,5035,2025-06-17,8396.0
904388,5365,2024-12-11,3553.0
904175,5311,2025-01-08,2055.0
903687,5220,2025-10-06,6698.0
901250,5046,2025-03-23,10027.0
904085,5286,2025-03-23,2461.0
900742,5027,2025-11-05,11227.0
903480,5203,2025-06-23,6416.0
904275,5334,2025-02-14,2531.0
902843,5142,2025-02-03,6115.0
903164,5173,2025-07-01,4790.0
905100,5578,2024-05-10,2247.0
904831,5471,2025-02-25,2482.0
902890,5147,2025-06-10,5983.0
901261,5047,2025-05-07,19166.0
900972,5036,2025-07-25,13976.0
901467,5053,2025-10-10,15696.0
900335,5012,2025-04-10,16488.0
901671,5060,2025-04-02,19283.0
901415,5051,2025-12-03,16135.0
900576,5021,2025-07-09,15037.0
902176,5080,2025-11-30,17685.0
902538,5112,2025-04-02,5452.0
904802,5464,2025-04-26,2655.0
903658,5218,2025-06-17,4364.0
904093,5289,2025-04-21,1532.0
901570,5056,2025-10-31,11854.0
901075,5041,2025-03-30,18679.0
905014,5545,2024-05-27,1524.0
904776,5458,2025-05-19,3149.0
901197,5044,2025-03-15,11484.0
905056,5561,2025-02-21,1042.0
900961,5035,2025-03-01,17373.0
901547,5055,2025-09-23,12046.0
902101,5077,2025-02-25,9820.0
903368,5193,2025-01-07,6531.0
900414,5015,2025-09-20,16407.0
904456,5382,2025-06-29,2363.0
903647,5217,2025-09-09,3621.0
904681,5434,2025-02-04,3342.0
900174,5007,2025-11-14,11641.0
904764,5454,2025-06-30,2594.0
900185,5007,2025-06-15,17884.0
901444,5052,2025-09-10,18199.0
902472,5105,2025-05-06,4685.0
900740,5027,2025-08-03,19196.0
901747,5062,2025-03-29,10601.0
903793,5231,2025-09-30,6261.0
904525,5399,2025-03-25,2458.0
902047,5074,2025-05-18,16826.0
904148,5303,2025-09-24,2404.0
902916,5149,2025-09-30,5007.0
900702,5025,2025-02-02,11590.0
901990,5072,2025-02-18,15025.0
900929,5034,2025-07-19,19967.0
902984,5156,2025-05-01,6316.0
900604,5022,2025-02-15,11513.0
903291,5186,2025-08-29,5235.0
903048,5163,2025-04-09,5330.0
903127,5169,2025-02-13,6059.0
904139,5300,2025-09-23,1896.0
902261,5086,2025-01-20,6235.0
901652,5060,2025-05-25,13536.0
903630,5215,2025-03-04,5471.0
900212,5008,2025-11-16,19375.0
902877,5145,2025-11-27,4680.0
903876,5238,2025-01-21,3186.0
900117,5005,2025-04-16,18354.0
905061,5562,2025-05-18,1450.0
903278,5185,2025-02-15,6367.0
902240,5084,2025-03-17,5145.0
903605,5214,2025-10-23,5718.0
901424,5051,2025-10-10,11904.0
904960,5519,2025-03-28,1719.0
902468,5105,2025-07-12,5675.0
901073,5040,2025-04-06,11146.0
900113,5004,2025-12-08,11355.0
901104,5041,2025-07-01,18528.0
901960,5070,2025-06-30,13068.0
902643,5123,2025-02-09,7105.0
900487,5018,2025-02-24,12672.0
900877,5032,2025-10-07,8630.0
902725,5132,2025-03-09,3273.0
903712,5223,2025-08-07,6008.0
903830,5235,2025-09-16,3567.0
902175,5080,2025-07-13,9730.0
901013,5037,2025-02-16,15164.0
901855,5066,2025-07-29,13146.0
901229,5046,2025-06-02,19094.0
900681,5025,2025-12-16,14763.0
904925,5506,2024-11-26,1649.0
902473,5105,2025-06-18,4712.0
904291,5338,2025-01-02,2312.0
904743,5449,2025-07-19,2578.0
900510,5018,2025-04-16,19895.0
901809,5064,2025-02-18,17606.0
904602,5417,2025-04-09,3524.0
903596,5213,2025-02-24,4887.0
903319,5188,2025-09-03,7451.0
901010,5037,2025-03-05,14378.0
900389,5014,2025-03-04,11634.0
904991,5533,2024-06-04,1110.0
902658,5124,2025-01-01,4946.0
902054,5074,2025-02-08,17930.0
900329,5012,2025-12-02,19214.0
900161,5007,2025-05-18,15248.0
900983,5036,2025-08-20,11863.0
904127,5297,2024-09-23,2685.0
901353,5049,2025-05-31,9323.0
900811,5029,2025-03-15,8638.0
900939,5035,2025-02-06,9656.0
905115,5584,2025-02-21,2763.0
900324,5012,2025-02-01,15625.0
903091,5166,2025-06-28,4816.0
904220,5322,2025-09-08,2878.0
901163,5043,2025-03-12,16251.0
900796,5029,2025-09-10,18701.0
901949,5070,2025-05-23,10767.0
903474,5202,2025-08-13,4145.0
902396,5098,2025-04-10,7605.0
903124,5169,2025-06-24,3685.0
900255,5010,2025-08-10,10860.0
903034,5161,2025-07-30,5730.0
904420,5374,2025-04-04,2827.0
904435,5377,2024-10-10,2074.0
901066,5040,2025-07-06,18768.0
900042,5002,2025-08-26,17415.0
901411,5051,2025-06-25,14520.0
902637,5122,2025-10-10,4178.0
902830,5141,2025-10-04,5441.0
902217,5082,2025-05-22,4016.0
903516,5206,2025-01-25,5811.0
905075,5568,2025-02-26,2181.0
900892,5033,2025-08-09,19309.0
902783,5137,2025-10-18,5704.0
903358,5192,2025-03-01,5050.0
904325,5347,2025-06-23,3133.0
903466,5201,2024-12-28,7180.0
901100,5041,2025-10-16,11805.0
900720,5026,2025-06-29,11559.0
901378,5050,2025-06-13,19573.0
902306,5090,2025-07-25,5048.0
900719,5026,2025-02-20,17350.0
903156,5173,2025-04-27,5205.0
903597,5213,2025-05-17,7229.0
903632,5215,2025-08-09,6794.0
901926,5068,2025-05-14,17785.0
902542,5112,2025-08-09,4927.0
903013,5159,2025-09-22,6550.0
902247,5085,2025-05-16,7103.0
902597,5118,2025-04-27,4755.0
902947,5152,2025-06-16,6522.0
901158,5043,2025-07-09,9150.0
901392,5050,2025-02-12,14056.0
903446,5199,2025-05-27,6070.0
904351,5355,2024-12-23,3394.0
904842,5473,2025-01-13,3887.0
901534,5055,2025-03-10,20000.0
902957,5153,2025-02-11,6831.0
904910,5499,2024-12-11,1142.0
904345,5353,2025-03-22,2599.0
903914,5242,2025-09-12,3456.0
902324,5091,2025-08-24,7555.0
903774,5229,2025-08-25,7365.0
903846,5236,2025-11-30,5496.0
904530,5400,2025-05-12,2080.0
904919,5504,2025-03-11,1326.0
904293,5339,2025-07-14,2880.0
902087,5076,2025-03-04,16164.0
901430,5052,2025-03-29,19322.0
900176,5007,2025-07-30,13442.0
903445,5199,2025-02-21,7838.0
900496,5018,2025-10-18,11856.0
902677,5126,2025-04-24,4716.0
901638,5059,2025-02-24,18630.0
901876,5066,2025-11-27,11864.0
900319,5012,2025-10-29,13881.0
903966,5257,2025-07-24,1841.0
900993,5036,2025-11-19,17101.0
902779,5137,2025-08-21,3116.0
901835,5065,2025-11-03,14665.0
900009,5001,2025-10-01,18392.0
900072,5003,2025-03-15,18633.0
901462,5052,2025-03-11,11867.0
900638,5023,2025-03-19,11780.0
901821,5065,2025-07-12,11200.0
901788,5063,2025-09-15,17058.0
903754,5227,2025-10-14,4689.0
903072,5165,2025-03-07,5548.0
900229,5009,2025-08-06,10758.0
904972,5522,2025-01-07,2644.0
900802,5029,2025-02-12,8775.0
901254,5046,2025-05-02,10342.0
903461,5201,2025-01-18,7123.0
903944,5252,2025-06-22,3000.0
902103,5077,2025-06-11,18629.0
900141,5006,2025-02-14,16876.0
904938,5512,2025-01-16,1626.0
904625,5422,2024-11-09,2835.0
902617,5120,2025-09-14,6433.0
904808,5466,2025-10-22,3765.0
903181,5175,2025-05-06,3032.0
900537,5020,2025-05-13,8690.0
900410,5015,2025-01-23,10523.0
902962,5154,2025-02-07,5456.0
903153,5172,2025-09-02,4749.0
902309,5090,2025-04-03,4509.0
904909,5499,2024-09-23,2786.0
902022,5073,2025-03-12,8285.0
904055,5279,2025-11-13,1594.0
901208,5044,2025-11-08,13816.0
905011,5544,2024-12-17,2414.0
904269,5332,2025-11-27,1578.0
904890,5490,2024-06-12,2204.0
900478,5017,2025-09-25,16608.0
901283,5048,2025-04-16,14867.0
904000,5266,2025-02-07,3203.0
901236,5046,2025-10-27,9573.0
900836,5031,2025-04-25,16499.0
900564,5021,2025-07-15,13224.0
904257,5330,2025-03-07,2817.0
902000,5072,2025-05-30,8005.0
904520,5397,2024-12-14,1566.0
902496,5107,2025-02-03,3630.0
904636,5425,2025-01-12,2910.0
904197,5316,2025-01-17,1706.0
903646,5217,2025-09-06,4261.0
903815,5234,2025-10-14,7363.0
903450,5200,2025-11-14,3969.0
903895,5240,2025-03-20,6637.0
903737,5225,2025-09-05,5009.0
902883,5146,2025-05-12,3153.0
900442,5016,2025-09-21,15202.0
900265,5010,2025-05-07,16103.0
903332,5190,2025-07-19,6675.0
902031,5074,2025-07-30,9866.0
903121,5168,2025-10-10,4727.0
903292,5186,2025-09-15,5655.0
900063,5003,2025-05-15,11946.0
902506,5108,2025-04-16,4705.0
902166,5079,2025-04-08,10708.0
900871,5032,2025-04-07,17320.0
901282,5047,2025-04-06,14430.0
900717,5026,2025-03-27,18429.0
900725,5026,2025-05-19,15380.0
902965,5154,2024-12-26,5607.0
904612,5419,2025-08-04,3434.0
903534,5208,2025-11-26,7249.0
904369,5360,2025-05-06,1554.0
902052,5074,2025-09-16,10608.0
903551,5209,2025-04-08,6997.0
904915,5503,2024-10-22,2477.0
903118,5168,2025-08-07,5834.0
903789,5231,2025-10-19,5414.0
900909,5034,2025-02-11,16220.0
903588,5212,2025-08-26,7095.0
902471,5105,2025-03-17,5647.0
900020,5001,2025-05-22,15655.0
902939,5151,2025-09-08,3078.0
900750,5027,2025-10-07,17343.0
900315,5012,2025-11-26,19430.0
900626,5023,2025-12-11,19819.0
904766,5454,2025-04-24,2399.0
903409,5196,2025-03-01,3734.0
903166,5174,2025-08-14,3309.0
903150,5172,2025-02-04,4312.0
903800,5232,2025-06-25,3031.0
902106,5077,2025-02-01,16138.0
903257,5183,2025-02-21,6841.0
901623,5058,2025-06-21,13443.0
900135,5005,2025-12-09,19956.0
904584,5413,2024-11-20,2232.0
903911,5242,2024-12-01,3770.0
900244,5009,2025-09-15,18028.0
902563,5114,2025-06-13,5866.0
903196,5176,2025-09-18,6405.0
901051,5039,2025-05-24,13311.0
904569,5410,2024-12-26,3661.0
903692,5221,2025-06-01,7735.0
904446,5380,2025-02-07,3143.0
901143,5042,2025-02-19,16557.0
901128,5042,2025-11-04,8476.0
902582,5116,2025-04-17,4788.0
900124,5005,2025-10-24,15542.0
901546,5055,2025-02-16,15222.0
904993,5534,2024-10-25,1765.0
900408,5015,2025-12-09,17056.0
901235,5046,2025-09-01,16024.0
900881,5032,2025-02-21,16929.0
901519,5054,2025-06-12,19155.0
904928,5507,2024-08-06,2868.0
900203,5008,2025-06-01,18324.0
900029,5001,2025-05-06,18108.0
904483,5389,2025-08-29,2522.0
901767,5063,2025-09-22,13871.0
902523,5111,2025-10-12,6013.0
901753,5063,2025-04-06,14087.0
901313,5048,2025-02-11,19635.0
901365,5050,2025-03-28,12917.0
903870,5238,2025-11-13,5330.0
901275,5047,2025-07-17,16699.0
904441,5379,2025-07-19,1785.0
904157,5305,2025-10-25,3154.0
900912,5034,2025-03-09,13745.0
904805,5466,2025-08-06,3894.0
902498,5108,2025-06-25,4970.0
902189,5080,2025-03-31,10713.0
904803,5465,2025-03-26,3492.0
904962,5519,2024-10-07,1619.0
901091,5041,2025-10-16,11813.0
902917,5149,2025-06-07,4271.0
901309,5048,2025-07-23,15280.0
905023,5548,2025-03-27,2794.0
903805,5233,2025-03-12,3260.0
900965,5035,2025-12-29,13972.0
903203,5177,2025-08-01,5042.0
900543,5020,2025-04-20,8859.0
904537,5402,2025-02-25,2683.0
900915,5034,2025-03-21,12674.0
904775,5458,2025-01-21,1500.0
903469,5202,2025-06-09,5625.0
902375,5097,2025-05-10,3030.0
904729,5446,2024-11-01,2178.0
900459,5017,2025-02-09,10237.0
901969,5071,2025-03-04,17658.0
904482,5388,2025-02-25,3923.0
904658,5429,2024-12-09,2966.0
904875,5481,2025-02-26,1886.0
901656,5060,2025-04-22,14920.0
904644,5426,2025-01-18,3770.0
903639,5216,2025-02-11,4147.0
904713,5441,2025-09-19,3720.0
902973,5154,2025-06-08,6462.0
904323,5347,2025-01-19,2294.0
902435,5102,2025-08-22,3587.0
904115,5294,2025-09-04,2848.0
902816,5140,2025-05-21,4028.0
902213,5082,2025-01-09,3868.0
904760,5452,2025-07-29,2996.0
902698,5129,2025-11-14,5353.0
901797,5064,2025-04-25,12139.0
902489,5107,2025-05-18,5028.0
904869,5480,2025-09-07,3328.0
904503,5393,2025-05-08,1873.0
903027,5161,2025-06-27,3226.0
903561,5210,2025-02-01,7755.0
904521,5398,2025-05-17,1599.0
902720,5131,2025-06-21,5641.0
905018,5547,2024-11-19,1943.0
904549,5404,2025-10-02,1628.0
904152,5304,2025-05-28,3196.0
903379,5194,2025-06-23,6342.0
902689,5127,2025-06-17,6198.0
902182,5080,2025-02-15,13941.0
901441,5052,2025-02-02,18611.0
904107,5292,2025-09-20,2457.0
900279,5010,2025-06-22,16885.0
903529,5207,2025-07-18,4170.0
901679,5060,2025-06-01,9933.0
900693,5025,2025-11-19,9319.0
901921,5068,2025-09-30,9426.0
901170,5043,2025-06-04,15156.0
904123,5297,2024-12-03,3430.0
902565,5115,2025-08-15,3366.0
901464,5053,2025-11-17,14563.0
902033,5074,2025-10-11,11069.0
902422,5101,2025-09-24,3556.0
903020,5160,2025-10-11,3070.0
903194,5176,2025-07-02,3715.0
901418,5051,2025-08-24,8888.0
902454,5103,2025-07-14,5915.0
902497,5108,2025-02-13,6153.0
905097,5577,2024-07-03,2968.0
903659,5218,2025-09-01,3776.0
901994,5072,2025-11-19,8671.0
902243,5084,2025-02-07,5446.0
905120,5587,2024-12-12,1374.0
904180,5312,2025-05-18,1831.0
900589,5021,2025-03-08,12165.0
901680,5060,2025-11-09,14386.0
902685,5127,2025-06-26,7314.0
902814,5140,2025-06-18,4409.0
900479,5017,2025-10-24,17002.0
904893,5491,2024-12-12,2576.0
905125,5589,2024-10-30,2153.0
902910,5148,2025-10-18,6844.0
901831,5065,2025-06-28,10954.0
901728,5062,2025-02-02,8007.0
902423,5101,2025-08-22,7153.0
901006,5037,2025-02-14,11773.0
904589,5414,2025-07-02,1615.0
903375,5193,2025-09-01,6628.0
900393,5014,2025-08-25,14868.0
900318,5012,2025-02-25,17837.0
901971,5071,2025-12-24,16710.0
901374,5050,2025-03-24,12907.0
901802,5064,2025-06-22,18557.0
901355,5049,2025-12-18,14508.0
903873,5238,2025-05-21,4324.0
901681,5060,2025-04-04,14245.0
901490,5053,2025-02-02,19785.0
903949,5254,2025-11-06,2737.0
902634,5122,2025-03-11,3366.0
902426,5101,2025-10-23,7284.0
903346,5191,2025-09-12,7538.0
905111,5583,2024-12-09,1082.0
904283,5336,2025-01-02,1610.0
901361,5050,2025-10-05,8377.0
904176,5311,2025-05-12,3336.0
901632,5059,2025-03-12,9405.0
903219,5179,2025-10-27,4025.0
900150,5006,2025-03-01,10398.0
904341,5352,2025-02-17,3813.0
904404,5369,2025-01-04,2192.0
902116,5078,2025-06-12,11323.0
904716,5442,2025-02-21,3124.0
903533,5208,2025-06-07,3135.0
901944,5069,2025-02-11,8715.0
901478,5053,2025-03-29,9963.0
902120,5078,2025-05-10,12775.0
902430,5102,2025-05-04,6836.0
901531,5055,2025-05-11,10868.0
904078,5285,2025-06-19,1613.0
901080,5041,2025-11-03,13637.0
902891,5147,2025-09-06,3656.0
901456,5052,2025-09-18,9360.0
903543,5208,2025-10-04,4633.0
904676,5433,2025-07-19,2056.0
902765,5136,2025-07-23,4824.0
900732,5027,2025-11-30,14447.0
904263,5331,2025-05-30,3515.0
902124,5078,2025-10-02,14382.0
901048,5039,2025-07-25,17884.0
901497,5054,2025-02-17,15046.0
902798,5139,2025-01-03,3818.0
903858,5237,2025-02-16,4008.0
901133,5042,2025-03-27,9337.0
902499,5108,2025-10-02,3485.0
900060,5002,2025-09-02,14275.0
903799,5232,2025-09-04,5505.0
902888,5146,2025-09-06,7719.0
904929,5507,2024-10-04,2803.0
903666,5218,2025-01-19,4234.0
904865,5479,2025-03-01,3400.0
902136,5079,2025-10-28,17098.0
900371,5013,2025-08-03,19142.0
900405,5015,2025-10-07,10739.0
901242,5046,2025-05-10,17730.0
904561,5408,2025-10-16,1507.0
903718,5223,2025-07-16,5961.0
901626,5059,2025-04-23,17318.0
901556,5056,2025-11-08,18562.0
904532,5401,2025-01-21,2280.0
904788,5461,2025-03-21,3201.0
902475,5105,2025-11-06,3225.0
903518,5206,2025-01-28,4341.0
902531,5112,2025-04-19,7835.0
903390,5195,2025-02-10,3685.0
903528,5207,2025-06-22,4153.0
904489,5390,2025-04-09,2258.0
901461,5052,2025-05-15,18306.0
904361,5357,2025-05-09,3224.0
901770,5063,2025-03-01,16722.0
900598,5022,2025-12-23,9226.0
902335,5092,2025-04-24,6258.0
903149,5172,2024-12-29,4149.0
900465,5017,2025-04-07,19203.0
901877,5066,2025-08-27,8328.0
901620,5058,2025-02-18,8515.0
902706,5130,2025-01-15,6593.0
900902,5033,2025-10-20,18089.0
904751,5450,2025-07-09,2227.0
902073,5075,2025-03-22,8833.0
904100,5290,2025-02-02,2264.0
904401,5369,2025-01-30,3694.0
904266,5332,2025-02-03,3516.0
902288,5088,2025-11-08,5239.0
903015,5159,2025-11-05,5585.0
903934,5248,2025-01-04,2250.0
903404,5196,2025-06-17,4451.0
904140,5301,2025-02-03,3530.0
900001,5001,2025-12-17,9527.0
903277,5185,2025-03-26,7008.0
902356,5095,2025-06-30,6403.0
903521,5206,2025-08-21,3807.0
904611,5418,2025-05-15,3589.0
903571,5211,2025-08-28,6581.0
901154,5043,2025-10-18,13862.0
904244,5326,2025-06-22,2643.0
904251,5328,2025-06-10,1652.0
900399,5014,2025-09-18,15562.0
903059,5164,2024-12-26,5142.0
902905,5148,2025-01-28,3400.0
901727,5062,2025-07-28,13164.0
904571,5410,2025-03-02,2753.0
903943,5251,2025-04-08,3539.0
904769,5455,2024-12-27,2547.0
902377,5097,2025-02-01,4709.0
901721,5062,2025-11-17,12857.0
900903,5034,2025-09-07,10313.0
901334,5049,2025-10-20,9992.0
903101,5167,2025-03-03,5927.0
904418,5373,2025-02-07,3836.0
904863,5479,2025-03-24,3071.0
900992,5036,2025-09-09,17713.0
903958,5255,2024-11-21,3079.0
903741,5226,2025-04-15,3134.0
904018,5270,2025-08-13,3161.0
901777,5063,2025-10-04,18864.0
902796,5139,2025-07-19,4578.0
901913,5068,2025-03-18,17288.0
904254,5329,2025-02-17,2221.0
904083,5286,2025-08-28,1624.0
901832,5065,2025-11-17,17668.0
903486,5203,2025-01-20,7896.0
902011,5073,2025-04-16,18114.0
901977,5071,2025-12-29,9421.0
903407,5196,2025-09-24,7601.0
901245,5046,2025-04-03,9077.0
900712,5026,2025-11-18,19850.0
900372,5013,2025-11-29,14029.0
902560,5114,2025-08-06,7248.0
902460,5104,2025-07-25,7528.0
902502,5108,2025-08-31,6111.0
903245,5181,2025-08-28,4957.0
901093,5041,2025-11-17,19152.0
904167,5308,2025-05-14,2231.0
901647,5060,2025-03-26,10056.0
902919,5149,2024-12-31,4318.0
901137,5042,2025-12-07,19956.0
901514,5054,2025-06-06,15231.0
904679,5433,2025-06-15,2263.0
900123,5005,2025-04-29,17853.0
901682,5061,2025-07-16,16312.0
904557,5407,2025-06-27,2952.0
900026,5001,2025-09-11,11391.0
904643,5426,2025-02-17,2404.0
901352,5049,2025-08-22,15599.0
901058,5040,2025-12-19,17114.0
900974,5036,2025-02-17,13941.0
901883,5066,2025-07-24,15595.0
902371,5096,2025-09-28,5547.0
904670,5431,2025-01-04,3650.0
903258,5183,2025-12-15,4717.0
901212,5044,2025-08-12,12483.0
902380,5097,2025-10-22,6011.0
901084,5041,2025-10-16,12705.0
901711,5061,2025-04-11,14246.0
902716,5131,2025-04-13,3559.0
902334,5092,2025-04-27,5873.0
901659,5060,2025-10-05,12274.0
900872,5032,2025-07-18,16571.0
900806,5029,2025-04-16,8233.0
901887,5066,2025-11-25,17521.0
